phase_count;min;max;mean;q25;q50;q75
61359;0.004554400002234615;0.005756300000939518;0.004977408000268042;0.004656999997678213;0.004877300001680851;0.005048800012446009
68926;0.005145599992829375;0.007112099992809817;0.005670332001172938;0.005283100006636232;0.005559299999731593;0.00570569999399595
77426;0.005894400004763156;0.00902289999066852;0.006660495997639373;0.006107699999120086;0.006224899989319965;0.00683470000512898
86974;0.006561900008819066;0.007903799996711314;0.0069923800008837135;0.0067088000068906695;0.006869999997434206;0.007148999997298233
97700;0.0073598000017227605;0.009230600000591949;0.007886788000469096;0.0075560999976005405;0.007810100010829046;0.008024599999771453
109749;0.008569800003897399;0.009793999997782521;0.00905259600142017;0.008761600009165704;0.008924699999624863;0.009209299998474307
123284;0.009595900002750568;0.01126240000303369;0.010177903998992406;0.0098258999933023;0.010115799988852814;0.010558200010564178
138488;0.010413900003186427;0.013566699999500997;0.011723556001670658;0.011290199996437877;0.011529600000358187;0.01216769999882672
155567;0.01191129999642726;0.01756290000048466;0.013997311999555678;0.013191200006986037;0.013963999997940846;0.01450279999698978
174752;0.013915799994720146;0.017032499992637895;0.014807647999259644;0.014450499991653487;0.014736999990418553;0.015016799996374175
196304;0.015379300006316043;0.017997500006458722;0.016754500000970438;0.016323200004990213;0.016646600008243695;0.01713710000331048
220513;0.017320999992080033;0.020951899990905076;0.019208367999526674;0.01862079999409616;0.01908009999897331;0.01991059999272693
247707;0.020156899990979582;0.02216640001279302;0.02105036400083918;0.02065970000694506;0.02096920000622049;0.021544499992160127
278255;0.02251210001122672;0.028870099995401688;0.023761751998681576;0.023223199998028576;0.023462500001187436;0.023894799989648163
312571;0.024305400002049282;0.029300900001544505;0.026984295999864117;0.02635800000280142;0.02705769999010954;0.02800210000714287
351119;0.027554300002520904;0.034209700010251254;0.030174816000508146;0.02934399999503512;0.029954500001622364;0.03082430000358727
394420;0.029997300007380545;0.03716500000155065;0.03344220799976028;0.03222809999715537;0.03309310000622645;0.034737800000584684
443062;0.0354803000082029;0.04633490000560414;0.03741340000065975;0.03635960000974592;0.03673149998940062;0.03762560000177473
497702;0.038911899988306686;0.04288899998937268;0.0411448599974392;0.04020390000368934;0.04117419999965932;0.04178469999169465
559081;0.043634200002998114;0.052685899994685315;0.046838904000469486;0.045421500006341375;0.04633109999122098;0.047994299995480105
628029;0.049343999999109656;0.054054799998993985;0.0518865639984142;0.05138720000104513;0.05190049999509938;0.05259219999425113
705480;0.05651699998998083;0.060212999989744276;0.057882627999060784;0.057366300010471605;0.05755910000880249;0.058473199998843484
792482;0.061688100002356805;0.07760180000332184;0.0681920159998117;0.06580250000115484;0.06708580000849906;0.07098150000092573
890215;0.07038270001066849;0.08070139998744708;0.07387997199897654;0.07307919999584556;0.07369950000429526;0.07432519999565557
1000000;0.07902910000120755;0.08939500000269618;0.08373785599949769;0.08277380000799894;0.08372080000117421;0.0842075999971712
