phase_count;min;max;mean;q25;q50;q75
278255;0.044875299965497106;0.050988800008781254;0.04799733999883756;0.04741470003500581;0.04793930001324043;0.04877330001909286
312571;0.046185499988496304;0.060601099976338446;0.05484775199787691;0.05383949994575232;0.05482680001296103;0.055922199971973896
351119;0.052879200025927275;0.08818510000128299;0.06384421999566257;0.06150599999818951;0.0632740999571979;0.0651421999791637
394420;0.06203370000002906;0.07397220004349947;0.06926182000664995;0.0681606000289321;0.0690794000402093;0.07023030001437292
443062;0.06826799997361377;0.08258599997498095;0.07737735999980941;0.07648250000784174;0.07721019996097311;0.07884550001472235
497702;0.08152460004203022;0.09593549999408424;0.08822063200408593;0.08608690003165975;0.08759870001813397;0.08986239996738732
559081;0.09388250001939014;0.10753249999834225;0.09811280399793759;0.09643639996647835;0.0982934000203386;0.09862340003019199
628029;0.10405649995664135;0.12494130001869053;0.11293548799585551;0.11084330000448972;0.11203839996596798;0.11552659998415038
705480;0.1093506999895908;0.15625219995854422;0.13092465599766;0.1253357999958098;0.12904420000268146;0.13515310001093894
792482;0.1262290000449866;0.15003530000103638;0.1421613599965349;0.14007700001820922;0.14224580000154674;0.14439109998056665
890215;0.14930309995543212;0.17464680003467947;0.16013088799780234;0.15703549998579547;0.15972019999753684;0.16209379996871576
1000000;0.1588626999873668;0.19568529998650774;0.17854319599689916;0.1740859000128694;0.17872799996985123;0.18135299999266863
